Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0007156~homophilic cell adhesion via plasma membrane adhesion molecules	34	1.5017667844522968	4.336837798487046E-6	Q8R508, Q8TDW7, Q9VGG5, Q8BNA6, Q6WYY1, P97546, Q24292, Q9Y5I4, Q8IZU9, Q9V5N8, Q9QYP2, Q9NYQ6, Q6PB90, Q9HC56, F1NY98, Q9VAF5, O15031, Q14517, Q9VW71, Q9R0M0, Q9Y5F1, Q9Y6N7, Q2PZL6, O35161, Q9W7R4, Q9H251, Q9VBW3, Q6KEQ9, Q9Y5F8, Q6V0I7, O14917, P33450, P28828, O15943	1961	40	4144	1.79622641509434	0.01970080703244048	0.019897411819458567	0.019897411819458567
GOTERM_BP_DIRECT	GO:0006351~transcription, DNA-templated	252	11.130742049469964	0.002444485217139327	Q07230, P36508, O93257, Q5U208, O42101, Q9VT28, Q9Y2G1, P18756, Q9I8A9, P08043, Q9UBS8, Q8CDG5, Q8CFK2, Q08AN1, O88573, O88453, Q62655, Q12830, P28698, Q04073, Q76KX8, Q9UKU7, O73630, Q1W1Y5, F6UA42, Q7LBC6, P59759, O94915, Q8WY36, Q5ZL67, Q96JL9, Q9JKB5, Q5RBG4, Q9Z2F5, Q9BKZ9, A2BHJ4, P31396, Q8BY02, Q5T5X7, Q9DCD2, P58317, Q5XXA9, Q9N003, Q0VFR9, Q6XP49, Q5R7R9, Q14590, Q96RK0, Q5VUA4, Q8BUZ1, F1QZ88, Q8WVM0, Q62513, Q9CZT4, Q9DBA9, Q4R381, Q08DA3, Q8WYB5, Q923I8, Q14919, Q9HCG1, Q498L2, Q9NPF5, Q7ZWA3, Q2EI21, Q9UHR5, Q9QXE7, Q61116, Q92539, Q86X83, P54254, P10711, Q9R152, Q9UHJ3, Q6GNJ8, Q6ZPV2, Q7KHG2, Q5ZKG2, Q9D0U6, P41696, Q6ZNA1, Q6GL52, Q6PDK2, Q8IZD2, Q9VI93, Q08999, Q66HA5, Q05481, Q9C0G0, Q6ZQ88, Q6DRL5, Q8BRH4, A0JNB1, Q5ZKY9, P04052, Q3T8J9, Q3L8U1, Q9UL36, D4D8P3, Q28CQ7, P23570, Q9UK13, P36402, Q9WVR8, Q7ZV35, Q6INA9, Q7KZ85, Q9ULD5, O42409, P59055, Q96PK6, O70437, A0JP85, O42410, P56223, Q62318, Q8NEZ4, P97536, Q5ZKF4, Q6P1E8, Q68CP9, Q9NYT6, Q8IN94, Q8NI08, Q5RD00, B2RWS6, Q12789, Q15937, Q9DE13, A2VD01, Q96T88, B4JSC2, Q9Y6G5, Q5RF92, O95718, Q6DC04, Q2VPU4, P42229, Q5U2Z0, Q6IV72, A1L1F6, Q60636, Q96I24, E9QAM5, Q5R5Y7, Q96K62, E1BP36, Q9P2K5, Q08705, Q8I8U7, A4IIZ9, Q147U1, Q2QCI8, O60290, Q96EZ8, Q91ZR3, Q8K214, P07207, Q2HJC9, P02350, P55201, Q7PMT1, Q6GQR8, Q8BRK8, Q5TYW1, Q460N5, P52736, Q5ZIE8, Q6ZN30, P16951, Q7KU24, Q96LW9, Q6P9G9, Q640I9, Q9W0T1, Q8BXX2, Q9BTC0, Q8R3N6, Q497B8, Q0VA03, Q8CB77, Q5SWW4, O08856, O08740, G5EDE9, Q3B7T1, Q9QX47, Q29RP8, A6NGD5, Q32NQ8, P53565, Q5TKA1, Q9D0M2, Q9Z277, Q9CSU0, Q767K9, Q9V6L0, Q6UUV9, P18714, Q80W03, Q80XS6, Q9CWL2, Q80YE2, G5EBU4, O42392, Q5RC80, Q921C3, Q13569, Q9NQZ8, Q62296, Q9HCE3, Q7ZX03, Q80TZ9, Q9VC61, Q8NFU7, Q8VEK6, A3RGC1, Q9BUJ2, Q08D69, Q8N895, Q9Y5B6, Q13330, Q15637, O18971, Q9HCD5, F1QLY4, Q9UMN6, Q6PAL0, E1C3U7, Q8SX83, Q2EMV9, Q5ZKN1, P21783, Q08D57, Q5RDX4, P55094, Q2LE08, Q17Q39, Q90WR8, P70236, Q59E55, Q3SZZ2, Q96QT6, Q497V6, Q4V8R6, Q62280, Q5ZMS4, Q9DE26, O55201, Q66IZ5, B4F6U4, Q7ZYA2	1961	469	4144	1.1354548014643762	0.9999867170376677	1.0	1.0
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	60	2.65017667844523	0.004667889302381895	P98153, Q92859, P07942, Q8BNA6, P13944, Q71LX4, Q9HCB6, Q9Y5I4, P19137, Q91048, P55196, Q90953, Q8N302, F1NY98, P41731, Q9R044, O46037, Q9R0M0, Q03145, Q9Y5F1, P11215, Q6DIB5, Q9UHC6, O35161, Q9W6R5, P16621, Q8BKG3, Q5ZIM6, P10493, Q4LDE5, O14917, Q03137, O35474, P82198, D0PRN3, A4IFW2, P07207, Q641K5, Q5ND28, O43854, Q69Z89, Q80X82, Q2PC93, Q8BMN4, Q6PB90, P00520, Q2KN98, Q9VH19, Q14517, Q2PZL6, Q9Y6N7, P35822, Q5IS41, Q9W7R4, A2AX52, P33005, Q68G38, P28828, P59222, Q13591	1961	97	4144	1.3071386889710175	0.999999999524387	1.0	1.0
GOTERM_BP_DIRECT	GO:0007186~G-protein coupled receptor signaling pathway	33	1.4575971731448762	0.005109467826357614	O00602, Q9VNM1, Q7TQP3, O95477, Q9NDM2, Q8C4G9, F1PBJ0, Q6JAN0, Q12802, Q8WXG9, Q9VCX1, Q9VZW5, Q9V5N8, P41233, Q9QYP2, O62169, Q9NYQ6, O97817, Q9HAR2, P49758, P48025, O94812, Q9Y2T5, Q9R0M0, O35161, P14842, Q80TT2, O46639, Q95254, A6QLU6, Q8C4U2, Q18321, Q6A051	1961	48	4144	1.4528301886792454	0.9999999999379036	1.0	1.0
GOTERM_BP_DIRECT	GO:0007507~heart development	41	1.8109540636042403	0.009845911183159809	Q91ZR4, Q9NYJ8, Q62448, Q14686, P98158, Q8CEQ0, Q64729, Q6IVV8, Q6DRM0, P35555, M0R8U1, Q12802, P0C0T2, A2ASS6, Q90ZK6, O08852, P15330, Q5M824, P55809, Q96MC2, P49815, Q9JHX4, Q8TE73, D3ZGQ5, O70546, P55210, Q9DBG3, Q8CE72, Q8K2G4, Q9Y6N7, Q90XF2, Q00174, P59759, Q8BKG3, P10070, P40417, Q2QCI8, Q8K2Y9, Q8VHE6, F1QBY1, B2RWS6	1961	64	4144	1.3537735849056605	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007169~transmembrane receptor protein tyrosine kinase signaling pathway	18	0.7950530035335688	0.01683797988504955	Q9Z139, P04412, P48025, Q13905, P97546, Q62371, Q03145, Q769I5, Q08881, P18106, P16056, Q07912, Q00657, Q03137, P40417, Q9I7F7, P08941, O54967	1961	24	4144	1.5849056603773586	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0050852~T cell receptor signaling pathway	10	0.441696113074205	0.021471860481552932	Q6P3S1, O43242, Q9NYJ8, O00329, P25789, P08487, Q9Y297, Q08499, Q924T7, Q08881	1961	11	4144	1.921097770154374	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006355~regulation of transcription, DNA-templated	206	9.09893992932862	0.024061727065556072	Q07230, Q5U208, D3ZGB1, Q9P215, P08043, Q5M9G6, Q9UBS8, P08045, Q8CDG5, Q8CFK2, Q08AN1, Q62655, Q12830, P28698, Q04073, Q76KX8, Q9UKU7, Q7LBC6, P59759, O94915, Q8WY36, Q96JL9, Q9JKB5, P51123, Q9BKZ9, A2BHJ4, Q8BY02, P58317, Q9FE17, Q6XP49, Q14590, Q5VUA4, Q8BUZ1, F1QZ88, Q8WVM0, Q62513, Q9DBA9, Q8WYB5, Q9HCG1, Q04721, Q498L2, P40417, A4QNR3, Q2EI21, Q9UHR5, Q9QXE7, Q61116, Q86X83, P54254, P10711, Q9R152, Q9UHJ3, Q6GNJ8, Q5ZKG2, Q9D0U6, P41696, Q6ZNA1, Q6GL52, Q6PDK2, A0A0R4IXF6, Q05481, Q9C0G0, Q6ZQ88, Q9Y2D1, Q6DRL5, Q8BRH4, A0JNB1, P58197, Q3L8U1, Q9UL36, Q28CQ7, P23570, Q9UK13, Q64729, Q7ZV35, Q2KJF9, Q7KZ85, Q96T23, Q9ULD5, O42409, P59055, Q3TUF7, O70437, Q9ULU4, Q9H0F5, P56223, Q62318, Q8NEZ4, Q5ZKF4, Q6P1E8, Q68CP9, Q9NYT6, Q8IN94, D3ZD32, Q5RD00, B2RWS6, Q15937, Q70CQ2, P10076, Q9DE13, B4JSC2, Q9Y6G5, Q5RF92, O95718, Q6DC04, Q2VPU4, Q6IV72, A1L1F6, Q60636, E9QAM5, Q5R5Y7, Q96K62, E1BP36, P24928, Q08705, Q8I8U7, A4IIZ9, Q147U1, Q2QCI8, O60290, P45844, Q96EZ8, Q91ZR3, Q8K214, Q2HJC9, P02350, Q6GQR8, Q8BRK8, Q5TYW1, Q460N5, P52736, Q5ZIE8, Q6ZN30, Q02040, Q6ZQ93, P16951, Q7KU24, O57415, Q96LW9, Q6P9G9, Q640I9, Q8BXX2, Q8R3N6, Q0VA03, Q8CB77, Q5SWW4, O08856, Q3B7T1, Q9QX47, Q29RP8, P53565, Q9D0M2, Q9Z277, Q14527, Q9CSU0, Q03111, Q9QYP2, P18714, Q6DJB9, P15330, Q80W03, Q80XS6, Q9CWL2, G5EBU4, O42392, Q5R5M1, Q5RC80, Q921C3, Q9R0M0, Q9NQZ8, Q62296, Q9HCE3, Q7ZX03, Q80TZ9, P11530, Q8VEK6, Q9BUJ2, P40879, Q13330, Q15637, O18971, Q9HCD5, F1QLY4, Q6PAL0, Q8BQN6, Q8SX83, Q2EMV9, Q5ZKN1, Q08D57, Q5RDX4, P55094, Q2LE08, Q17Q39, P70236, Q59E55, Q497V6, Q4V8R6, Q62280, Q61191, Q5ZMS4, Q9DE26, O55201, Q66IZ5, B4F6U4, Q15773, Q7ZYA2	1961	393	4144	1.1076863987709442	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	106	4.681978798586572	0.025577258256328853	O93257, Q14686, Q62925, O42101, Q5R7T9, Q3UHC7, D3ZGB1, A2VD01, Q96T88, O95718, O88453, Q62655, P28698, Q8R418, Q4GZT3, Q1W1Y5, Q96I24, E9QAM5, P59759, Q8N2R0, Q9Y6Y1, Q5ZL67, Q9JKB5, P07207, P51123, A5D7H2, Q52I78, Q5RBG4, P31396, Q769I5, Q62101, P16951, Q5XXA9, O08852, Q6XP49, Q5R7R9, Q8BXX2, Q8BUZ1, F1QZ88, Q16534, Q9DBA9, Q9P243, Q08DA3, Q8WYB5, O75197, Q9NP59, Q60452, Q5SWW4, P16056, Q8TEK3, Q9DBI0, P10070, O95905, Q32NQ8, Q7ZWA3, Q9QXE7, Q92539, P54254, P10711, Q14527, Q52KV5, Q9CSU0, A2ASQ1, Q6ZPV2, Q7KHG2, Q9WUN2, O75581, Q90ZK6, P41696, Q6UUV9, P15330, Q6PDK2, O42392, Q6ZQ88, Q9Y2D1, Q62296, Q5RAD5, Q05086, Q5ZIM6, Q6N021, Q8NFU7, P58197, A3RGC1, Q9Y5B6, P23570, O18971, Q9WVR8, Q29122, Q8UUU2, P59055, Q5ZKN1, Q96PK6, O70437, P55094, Q27HV0, Q7Z5J4, O42410, Q90WR8, Q9WVS8, Q3SZZ2, Q03164, Q62280, O55201, Q8NI08, Q99PI4, B2RWS6	1961	193	4144	1.1606217616580312	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0008203~cholesterol metabolic process	17	0.7508833922261484	0.02592108523084108	P52430, P56941, O95477, Q9TU53, O70244, Q9BXW6, Q5BQE6, Q8BRK8, O75197, Q00341, P41233, A0JPH4, O54862, Q8VCH6, Q9WTZ2, Q68J42, P45844	1961	23	4144	1.561936013125513	1.0	1.0	1.0
