sample	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18
1	-6.8817003658572435	1.3469227969404796	-0.12987075111855378	1.3367607675649127	-1.2852744138084704	1.3416253718007864	-1.3799463130249532	1.2334575329143875	1.4834997495030393	-1.2953240186714146	0.8432876096700735	-1.724547806877396	2.23762089082752	1.6550226752214559	1.4886986385498335	2.8558720604428256	0.8711966870195252	2.1510571102112408e-15
2	-6.3192924719989145	-0.5045493840597894	0.6652395284461446	-1.9780663618138001	1.6664014962261235	4.336070097182934	-3.1848666167418545	-1.2050051627841603	-2.369821942232712	2.367246478043909	0.4433632022886165	1.4965067477506562	-1.0197386746908446	0.3675075161483922	-1.3182792544726978	0.9510394987112132	-0.145820606153588	2.0816681711721685e-15
3	-6.615687337018	-1.2257291879148997	-0.20413423171744802	0.7028681452015059	-0.2998393370149638	-2.1159842875623447	3.304577190270705	-0.460932611146842	1.0041946636671857	1.085090284080232	-0.28740456026221245	0.5652655904996557	-3.483152006786362	1.6019772937269718	0.25065369506518603	1.8081192996352724	-1.4166289457466075	1.9290125052862095e-15
4	-5.079575145453254	-1.513670350825271	-1.3352370815381576	-1.0762701261743266	0.37961107245769743	-1.6565064987956255	1.0761635287582711	-0.770631516597107	2.5285982809054905	-0.3447376581103708	1.173130932021263	1.1734778406192734	0.4314746730760786	-0.9427359159423354	-3.011309632954491	0.03616510776421611	2.7926472714903157	1.942890293094024e-15
5	-7.104610581289175	3.8461279837085636	-0.28343277002982514	2.5754068724815835	-2.903079391342615	2.090699101051986	-0.11045870093404868	0.9058447725178891	1.1649944686610374	-1.8422991346350883	-2.2927261383868993	1.0376262623780328	0.03975372498848519	-1.3431079318270711	-1.7883211011041709	-1.041775475091228	-1.5985515020585463	2.733924198139448e-15
6	-7.899791135530202	1.1787323000861822	-2.2746197939790482	-4.003087227814874	2.433170200568281	-0.362241344104338	-0.7032322395067998	-2.4171166071863843	1.9812971626253908	-0.5955178198401074	-0.027358283832252944	-2.4802222504532567	0.04646275762775981	-0.5033102233160185	1.5177115340084484	-1.6521909561011374	-1.038346628676377	2.1094237467877974e-15
7	-5.433507946196607	-0.3216619310934654	1.7219889728131001	2.5666856108751883	0.8631245907460783	-0.2773228089743902	-0.12763679958709867	1.4848164529250303	0.44219371582909484	1.0224188375989975	2.3607175701668326	2.367063009440122	0.5376117290740031	1.9047137526285012	1.7000206528606994	-2.8565348968481827	0.3236466010976253	1.5612511283791264e-15
8	-6.059257047487845	-3.543049831749048	-0.7191913995732112	-3.062172676358454	-0.9233478563419009	0.20784408787454206	1.831502179724629	3.2609100520525587	-3.295020081613709	-1.8630916936054926	-1.1222847930747366	0.4433181842133261	0.030892139564159184	-1.5213977080578514	1.4769240774514063	-0.12108922619540952	0.6382093078782434	2.0435042547006788e-15
9	-5.516457754520492	0.8611332310315599	0.4031008175910843	3.839846330923882	-0.3264704675325458	-3.166782163370207	0.17211101296943507	-2.67161402419744	-3.9199151992312267	1.4839147663422925	-0.42640237397302533	-1.9526395993328942	1.189243245732048	-0.8889860148449477	-0.30242012640686233	-0.16583830996267238	0.41524991876877865	2.1510571102112408e-15
10	7.576761932605924	2.094710192900914	-1.480858801706232	-2.4054877851090084	-3.102217099922032	-2.37344612087267	-0.8897683123122011	-1.6354087625398372	-1.1237400423815254	-1.3249712608916937	3.022463378109371	2.54586069335997	0.8707510242808452	-0.28411427275750045	0.3820874016559226	0.711641582272241	-1.280042703687981	2.1094237467877974e-15
