Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0030198~extracellular matrix organization	11	0.9900990099009901	0.0010093158384693816	P21941, Q9HBX9, Q92563, P16112, P12111, P25067, O00468, Q92626, Q15063, Q05707, P35556	262	196	16792	3.5969777223866646	0.7584852028103042	0.7584852028103042	1.6510879604271
GOTERM_BP_DIRECT	GO:0018107~peptidyl-threonine phosphorylation	5	0.45004500450045004	0.0027792636325530357	O95271, P33981, Q5S007, Q7KZI7, P42345	262	38	16792	8.433105664925673	0.9800767536351933	0.8588502696963022	4.48479273938257
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	16	1.4401440144014401	0.005614438393134331	O60500, Q15262, P16112, P12111, Q14162, Q9UQ52, Q9UN73, Q99715, P56470, Q14517, Q9BXX0, Q4LDE5, P35858, Q15063, O14498, Q9HCK4	262	459	16792	2.2341299539323787	0.9996372417206053	0.9286809125223898	8.864652986445321
GOTERM_BP_DIRECT	GO:1901652~response to peptide	3	0.27002700270027	0.012066968040614598	Q96P65, O43614, Q9Y5X5	262	11	16792	17.479528105482306	0.9999999618405913	0.9860234362627078	18.13958999379588
GOTERM_BP_DIRECT	GO:0046777~protein autophosphorylation	8	0.7200720072007201	0.018129654473262	Q02763, P33981, Q6PHR2, Q5S007, Q96PF2, Q7KZI7, O15164, P42345	262	172	16792	2.981004793183028	0.9999999999933903	0.9941918740721978	26.03965113892388
GOTERM_BP_DIRECT	GO:0030199~collagen fibril organization	4	0.36003600360036003	0.022477516189173673	P16112, Q99715, Q05707, Q99958	262	39	16792	6.573497749070268	0.9999999999999871	0.9951613509921187	31.25792243151636
GOTERM_BP_DIRECT	GO:0008202~steroid metabolic process	4	0.36003600360036003	0.029016612804398774	Q9BR01, O60218, P50226, P10632	262	43	16792	5.962009586366056	1.0	0.9973111182553539	38.458990573223026
GOTERM_BP_DIRECT	GO:0006643~membrane lipid metabolic process	2	0.18001800180018002	0.030845554385579784	O60513, Q6ZNB7	262	2	16792	64.09160305343511	1.0	0.9959554751053223	40.34248273350921
GOTERM_BP_DIRECT	GO:1902499~positive regulation of protein autoubiquitination	2	0.18001800180018002	0.030845554385579784	Q5S007, Q13330	262	2	16792	64.09160305343511	1.0	0.9959554751053223	40.34248273350921
GOTERM_BP_DIRECT	GO:0032870~cellular response to hormone stimulus	4	0.36003600360036003	0.03262322094385496	Q96P65, O43614, Q9Y5X5, Q9HCK4	262	45	16792	5.697031382527566	1.0	0.9944008609016051	42.121167670550896
GOTERM_BP_DIRECT	GO:0007219~Notch signaling pathway	6	0.54005400540054	0.03374477022771903	Q6V0I7, P46531, Q04721, Q9UQ52, Q99958, O00321	262	115	16792	3.3439097245270495	1.0	0.9920122520544963	43.21760045834417
GOTERM_BP_DIRECT	GO:0016925~protein sumoylation	6	0.54005400540054	0.03594742063173781	Q14191, Q9H165, Q13330, Q8NFH3, Q9BW27, Q13569	262	117	16792	3.286748874535134	1.0	0.9907458258139902	45.31437782724878
GOTERM_BP_DIRECT	GO:0007156~homophilic cell adhesion via plasma membrane adhesion molecules	7	0.6300630063006301	0.03711068723707707	Q6V0I7, Q9HCU4, Q9UN73, Q14517, Q9BZA8, Q9HCK4, Q9HC56	262	158	16792	2.839501401101556	1.0	0.9881333272715859	46.39216408378483
GOTERM_BP_DIRECT	GO:0035023~regulation of Rho protein signal transduction	5	0.45004500450045004	0.03743336744931561	Q96PE2, Q13972, Q96PX9, Q86YR7, Q96DR7	262	81	16792	3.9562717934219207	1.0	0.9839045532341866	46.68757851440882
GOTERM_BP_DIRECT	GO:0007626~locomotory behavior	5	0.45004500450045004	0.04190131989968735	O75973, Q01814, P32297, O94830, Q01959	262	84	16792	3.8149763722282803	1.0	0.9864565500195269	50.62398882406516
GOTERM_BP_DIRECT	GO:0055114~oxidation-reduction process	16	1.4401440144014401	0.043963152044911746	P78417, P22680, Q7Z449, Q92626, O60218, P10632, Q9Y2Q3, Q8IWW8, Q9Y236, Q9HAY6, Q5SRE7, O15439, Q6ZNB7, Q96NR8, Q6NXP6, A0PJE2	262	592	16792	1.7322054879306787	1.0	0.9852592214899161	52.34693261418742
GOTERM_BP_DIRECT	GO:0075733~intracellular transport of virus	4	0.36003600360036003	0.044768611778721705	A5D8V6, Q9H2X3, Q8NFH3, Q9BW27	262	51	16792	5.026792396347852	1.0	0.9821844735390165	53.00453469561748
GOTERM_BP_DIRECT	GO:1901687~glutathione derivative biosynthetic process	3	0.27002700270027	0.04532625978880846	P78417, P09488, Q9Y2Q3	262	22	16792	8.739764052741153	1.0	0.9784868959152524	53.454811406867634
GOTERM_BP_DIRECT	GO:0043547~positive regulation of GTPase activity	15	1.3501350135013501	0.058688761930964395	P56705, Q9BTW9, Q96PE2, Q4ADV7, Q6P4F7, Q76NI1, Q13972, O00468, Q96PX9, Q02763, P49796, Q5JU85, Q5S007, Q86YR7, Q96DR7	262	565	16792	1.7015469837195163	1.0	0.9911526091845198	63.10669686607713
GOTERM_BP_DIRECT	GO:0072144~glomerular mesangial cell development	2	0.18001800180018002	0.06074319369454949	P46531, Q99958	262	4	16792	32.045801526717554	1.0	0.9903481722987655	64.41201346490821
GOTERM_BP_DIRECT	GO:0021891~olfactory bulb interneuron development	2	0.18001800180018002	0.06074319369454949	Q9Y2D1, Q9HCK4	262	4	16792	32.045801526717554	1.0	0.9903481722987655	64.41201346490821
GOTERM_BP_DIRECT	GO:0022028~tangential migration from the subventricular zone to the olfactory bulb	2	0.18001800180018002	0.06074319369454949	Q5S007, O75093	262	4	16792	32.045801526717554	1.0	0.9903481722987655	64.41201346490821
GOTERM_BP_DIRECT	GO:0035058~nonmotile primary cilium assembly	3	0.27002700270027	0.06549916787036411	Q9HC77, Q3SXY8, Q8IYE1	262	27	16792	7.1212892281594575	1.0	0.9914831036344331	67.26925820239542
GOTERM_BP_DIRECT	GO:0001523~retinoid metabolic process	4	0.36003600360036003	0.0692334250106105	Q9HAY6, O00468, O60218, Q96NR8	262	61	16792	4.202728069077712	1.0	0.99182792805372	69.3601327418308
GOTERM_BP_DIRECT	GO:0050896~response to stimulus	4	0.36003600360036003	0.07195378356507556	Q16280, Q96RW7, Q9P0W8, Q96NR8	262	62	16792	4.134942132479685	1.0	0.9915680349694164	70.80359403180734
GOTERM_BP_DIRECT	GO:0048873~homeostasis of number of cells within a tissue	3	0.27002700270027	0.07426302944088153	Q9P1Q0, Q6JEL2, Q9GZV8	262	29	16792	6.630165833113978	1.0	0.9910892171774411	71.9785353172139
GOTERM_BP_DIRECT	GO:0051964~negative regulation of synapse assembly	2	0.18001800180018002	0.07534564940656605	O75093, Q9HCK4	262	5	16792	25.636641221374045	1.0	0.9898715416770731	72.51394340547644
GOTERM_BP_DIRECT	GO:0007052~mitotic spindle organization	3	0.27002700270027	0.07877779851559182	O95271, P33981, Q15468	262	30	16792	6.409160305343511	1.0	0.9901274758927371	74.14848249228405
GOTERM_BP_DIRECT	GO:0098656~anion transmembrane transport	3	0.27002700270027	0.07877779851559182	O95477, O15439, Q8TCC7	262	30	16792	6.409160305343511	1.0	0.9901274758927371	74.14848249228405
GOTERM_BP_DIRECT	GO:0006302~double-strand break repair	4	0.36003600360036003	0.08330175530233526	Q14191, Q9ULG1, Q9Y6F1, Q13330	262	66	16792	3.884339578996067	1.0	0.9909662702400419	76.16377295404203
GOTERM_BP_DIRECT	GO:0016197~endosomal transport	4	0.36003600360036003	0.08330175530233526	Q9C005, O43299, A5D8V6, O95477	262	66	16792	3.884339578996067	1.0	0.9909662702400419	76.16377295404203
GOTERM_BP_DIRECT	GO:0055085~transmembrane transport	8	0.7200720072007201	0.08689942159362077	Q9BZW2, O75751, Q6ZSM3, P08183, O15439, Q01959, Q8N695, Q99758	262	244	16792	2.101364034538856	1.0	0.991238442613771	77.66007016243076
GOTERM_BP_DIRECT	GO:0042220~response to cocaine	3	0.27002700270027	0.0880542205032645	P46098, P42345, Q01959	262	32	16792	6.008587786259542	1.0	0.9902625970534595	78.12134069846152
GOTERM_BP_DIRECT	GO:0046599~regulation of centriole replication	2	0.18001800180018002	0.08972193971747178	Q9HC77, Q15468	262	6	16792	21.36386768447837	1.0	0.9895470526825534	78.77172429767867
GOTERM_BP_DIRECT	GO:0071035~nuclear polyadenylation-dependent rRNA catabolic process	2	0.18001800180018002	0.08972193971747178	Q01780, Q96B26	262	6	16792	21.36386768447837	1.0	0.9895470526825534	78.77172429767867
