Contig0	71523	71523	+	1	13	13	0	100	HC	Contig0	70000	80000
Contig0	71533	71533	+	1	17	17	0	100	HC	Contig0	70000	80000
Contig0	71542	71542	+	1	16	15	1	93.75	HC	Contig0	70000	80000
Contig0	71546	71546	+	1	14	14	0	100	HC	Contig0	70000	80000
Contig0	71558	71558	+	1	17	17	0	100	HC	Contig0	70000	80000
Contig0	71563	71563	+	1	16	16	0	100	HC	Contig0	70000	80000
Contig0	71617	71617	+	1	19	15	4	78.94736842105263	HC	Contig0	70000	80000
Contig0	71647	71647	+	1	17	15	2	88.23529411764706	HC	Contig0	70000	80000
Contig0	71667	71667	+	1	12	12	0	100	HC	Contig0	70000	80000
Contig0	71680	71680	+	1	13	13	0	100	HC	Contig0	70000	80000
Contig0	71685	71685	+	1	15	12	3	80	HC	Contig0	70000	80000
Contig0	71690	71690	+	1	16	16	0	100	HC	Contig0	70000	80000
Contig0	71699	71699	+	1	14	12	2	85.71428571428571	HC	Contig0	70000	80000
Contig0	71701	71701	+	1	14	14	0	100	HC	Contig0	70000	80000
Contig10074	5759	5759	+	1	14	14	0	100	HC	Contig10074	0	6621
Contig10074	5773	5773	+	1	12	12	0	100	HC	Contig10074	0	6621
Contig100771	1673	1673	+	1	14	13	1	92.85714285714286	HC	Contig100771	0	1852
Contig10259	6222	6222	+	1	14	13	1	92.85714285714286	HC	Contig10259	0	9151
Contig103223	10912	10912	+	1	18	16	2	88.88888888888889	HC	Contig103223	10000	14834
Contig103223	10922	10922	+	1	12	11	1	91.66666666666666	HC	Contig103223	10000	14834
Contig104217	982	982	+	1	10	10	0	100	HC	Contig104217	0	5491
Contig107541	6397	6397	+	1	16	16	0	100	HC	Contig107541	0	7324
Contig109827	2494	2494	+	1	10	7	3	70	HC	Contig109827	0	6591
Contig112833	2493	2493	+	1	11	10	1	90.9090909090909	HC	Contig112833	0	6669
Contig112833	2497	2497	+	1	14	13	1	92.85714285714286	HC	Contig112833	0	6669
Contig112833	2516	2516	+	1	12	0	12	0	HC	Contig112833	0	6669
Contig112833	2527	2527	+	1	12	11	1	91.66666666666666	HC	Contig112833	0	6669
Contig112833	4936	4936	+	1	12	10	2	83.33333333333334	HC	Contig112833	0	6669
Contig112833	4943	4943	+	1	11	11	0	100	HC	Contig112833	0	6669
Contig126977	2743	2743	+	1	11	11	0	100	HC	Contig126977	0	4061
Contig126977	2842	2842	+	1	NA	NA	NA	NA	HC	Contig126977	0	4061
Contig128060	600	600	+	1	18	18	0	100	HC	Contig128060	0	1680
Contig128060	611	611	+	1	16	12	4	75	HC	Contig128060	0	1680
Contig128060	654	654	+	1	28	27	1	96.42857142857143	HC	Contig128060	0	1680
Contig128060	687	687	+	1	NA	NA	NA	NA	HC	Contig128060	0	1680
Contig128060	1264	1264	+	1	12	12	0	100	HC	Contig128060	0	1680
Contig128060	1331	1331	+	1	10	9	1	90	HC	Contig128060	0	1680
Contig128060	1378	1378	+	1	16	14	2	87.5	HC	Contig128060	0	1680
Contig128060	1394	1394	+	1	24	23	1	95.83333333333334	HC	Contig128060	0	1680
Contig128060	1409	1409	+	1	21	21	0	100	HC	Contig128060	0	1680
Contig129028	286	286	+	1	11	11	0	100	HC	Contig129028	0	5515
Contig129028	295	295	+	1	11	11	0	100	HC	Contig129028	0	5515
Contig129028	310	310	+	1	13	13	0	100	HC	Contig129028	0	5515
Contig129509	157	157	+	1	13	13	0	100	HC	Contig129509	0	2778
Contig129509	179	179	+	1	10	0	10	0	HC	Contig129509	0	2778
Contig129509	214	214	+	1	12	12	0	100	HC	Contig129509	0	2778
Contig129509	226	226	+	1	11	0	11	0	HC	Contig129509	0	2778
Contig132115	75	75	+	1	10	10	0	100	HC	Contig132115	0	1816
Contig132115	95	95	+	1	NA	NA	NA	NA	HC	Contig132115	0	1816
Contig132115	177	177	+	1	12	10	2	83.33333333333334	HC	Contig132115	0	1816
Contig132115	1556	1556	+	1	13	13	0	100	HC	Contig132115	0	1816
Contig134176	2705	2705	+	1	16	13	3	81.25	HC	Contig134176	0	7605
Contig134176	2709	2709	+	1	38	37	1	97.36842105263158	HC	Contig134176	0	7605
Contig1433	7559	7559	+	1	NA	NA	NA	NA	HC	Contig1433	0	10000
Contig1433	7573	7573	+	1	NA	NA	NA	NA	HC	Contig1433	0	10000
Contig1433	7584	7584	+	1	NA	NA	NA	NA	HC	Contig1433	0	10000
Contig1433	9291	9291	+	1	16	16	0	100	HC	Contig1433	0	10000
Contig1433	9303	9303	+	1	10	10	0	100	HC	Contig1433	0	10000
Contig1433	9311	9311	+	1	10	10	0	100	HC	Contig1433	0	10000
Contig1433	9327	9327	+	1	11	11	0	100	HC	Contig1433	0	10000
Contig1433	9345	9345	+	1	19	19	0	100	HC	Contig1433	0	10000
Contig1433	9357	9357	+	1	22	21	1	95.45454545454545	HC	Contig1433	0	10000
Contig1433	9384	9384	+	1	20	19	1	95	HC	Contig1433	0	10000
Contig149134	1563	1563	+	1	11	11	0	100	HC	Contig149134	0	7365
Contig149134	1615	1615	+	1	NA	NA	NA	NA	HC	Contig149134	0	7365
Contig149134	1623	1623	+	1	NA	NA	NA	NA	HC	Contig149134	0	7365
Contig1519	6028	6028	+	1	21	17	4	80.95238095238095	HC	Contig1519	0	10000
Contig1519	7744	7744	+	1	10	9	1	90	HC	Contig1519	0	10000
Contig1519	7757	7757	+	1	10	0	10	0	HC	Contig1519	0	10000
Contig154574	2675	2675	+	1	24	17	7	70.83333333333334	HC	Contig154574	0	3483
Contig154574	2787	2787	+	1	29	22	7	75.86206896551724	HC	Contig154574	0	3483
Contig1579	4585	4585	+	1	17	16	1	94.11764705882352	HC	Contig1579	0	10000
Contig1579	4588	4588	+	1	27	26	1	96.29629629629629	HC	Contig1579	0	10000
Contig1579	4605	4605	+	1	25	25	0	100	HC	Contig1579	0	10000
Contig15885	3001	3001	+	1	15	15	0	100	HC	Contig15885	0	10000
Contig15885	3082	3082	+	1	10	10	0	100	HC	Contig15885	0	10000
Contig15885	3091	3091	+	1	13	12	1	92.3076923076923	HC	Contig15885	0	10000
Contig15885	3099	3099	+	1	17	17	0	100	HC	Contig15885	0	10000
Contig15885	3108	3108	+	1	28	26	2	92.85714285714286	HC	Contig15885	0	10000
Contig15885	3137	3137	+	1	25	23	2	92	HC	Contig15885	0	10000
Contig15885	3167	3167	+	1	28	26	2	92.85714285714286	HC	Contig15885	0	10000
Contig15885	3191	3191	+	1	25	18	7	72	HC	Contig15885	0	10000
Contig15885	3197	3197	+	1	14	14	0	100	HC	Contig15885	0	10000
Contig15905	197	197	+	1	11	11	0	100	HC	Contig15905	0	10000
Contig15905	279	279	+	1	14	14	0	100	HC	Contig15905	0	10000
Contig15905	290	290	+	1	13	12	1	92.3076923076923	HC	Contig15905	0	10000
Contig15905	302	302	+	1	13	13	0	100	HC	Contig15905	0	10000
Contig15905	306	306	+	1	13	13	0	100	HC	Contig15905	0	10000
Contig15905	324	324	+	1	17	17	0	100	HC	Contig15905	0	10000
Contig15905	434	434	+	1	10	10	0	100	HC	Contig15905	0	10000
Contig15977	31730	31730	+	1	22	14	8	63.63636363636363	HC	Contig15977	30000	36911
Contig15977	31733	31733	+	1	22	16	6	72.72727272727273	HC	Contig15977	30000	36911
Contig15977	31736	31736	+	1	27	23	4	85.18518518518519	HC	Contig15977	30000	36911
Contig15977	31746	31746	+	1	28	26	2	92.85714285714286	HC	Contig15977	30000	36911
Contig15977	31770	31770	+	1	20	20	0	100	HC	Contig15977	30000	36911
Contig15977	31776	31776	+	1	20	19	1	95	HC	Contig15977	30000	36911
Contig15977	31808	31808	+	1	14	14	0	100	HC	Contig15977	30000	36911
Contig15977	31956	31956	+	1	12	11	1	91.66666666666666	HC	Contig15977	30000	36911
Contig15977	32185	32185	+	1	NA	NA	NA	NA	HC	Contig15977	30000	36911
Contig15977	32212	32212	+	1	NA	NA	NA	NA	HC	Contig15977	30000	36911
Contig16203	6433	6433	+	1	16	15	1	93.75	HC	Contig16203	0	10000
Contig16203	6455	6455	+	1	19	18	1	94.73684210526315	HC	Contig16203	0	10000
Contig16203	6466	6466	+	1	17	17	0	100	HC	Contig16203	0	10000
Contig16203	6473	6473	+	1	22	19	3	86.36363636363636	HC	Contig16203	0	10000
Contig16203	6481	6481	+	1	18	17	1	94.44444444444444	HC	Contig16203	0	10000
Contig16203	6489	6489	+	1	18	17	1	94.44444444444444	HC	Contig16203	0	10000
Contig16203	6496	6496	+	1	19	13	6	68.42105263157895	HC	Contig16203	0	10000
Contig16203	6503	6503	+	1	13	10	3	76.92307692307693	HC	Contig16203	0	10000
Contig16203	6536	6536	+	1	13	13	0	100	HC	Contig16203	0	10000
Contig16203	6557	6557	+	1	16	16	0	100	HC	Contig16203	0	10000
Contig16263	10794	10794	+	1	14	11	3	78.57142857142857	HC	Contig16263	10000	20000
Contig16263	11689	11689	+	1	11	10	1	90.9090909090909	HC	Contig16263	10000	20000
Contig168159	621	621	+	1	12	12	0	100	HC	Contig168159	0	6295
Contig168159	666	666	+	1	16	14	2	87.5	HC	Contig168159	0	6295
Contig168159	846	846	+	1	12	9	3	75	HC	Contig168159	0	6295
Contig168159	859	859	+	1	12	10	2	83.33333333333334	HC	Contig168159	0	6295
Contig168159	888	888	+	1	17	14	3	82.35294117647058	HC	Contig168159	0	6295
Contig16916	21404	21404	+	1	11	10	1	90.9090909090909	HC	Contig16916	20000	30000
Contig16916	21580	21580	+	1	17	17	0	100	HC	Contig16916	20000	30000
Contig16916	21602	21602	+	1	10	9	1	90	HC	Contig16916	20000	30000
Contig16916	26740	26740	+	1	15	13	2	86.66666666666667	HC	Contig16916	20000	30000
Contig16916	26749	26749	+	1	16	16	0	100	HC	Contig16916	20000	30000
Contig16916	26766	26766	+	1	18	18	0	100	HC	Contig16916	20000	30000
Contig16916	26802	26802	+	1	19	19	0	100	HC	Contig16916	20000	30000
Contig16916	26807	26807	+	1	17	17	0	100	HC	Contig16916	20000	30000
Contig16916	27027	27027	+	1	10	9	1	90	HC	Contig16916	20000	30000
Contig17225	5091	5091	+	1	23	18	5	78.26086956521739	HC	Contig17225	0	10000
Contig17225	5109	5109	+	1	21	19	2	90.47619047619048	HC	Contig17225	0	10000
Contig17225	8482	8482	+	1	NA	NA	NA	NA	HC	Contig17225	0	10000
Contig17225	8523	8523	+	1	28	25	3	89.28571428571429	HC	Contig17225	0	10000
Contig17286	24612	24612	+	1	12	10	2	83.33333333333334	HC	Contig17286	20000	30000
Contig17378	1056	1056	+	1	13	9	4	69.23076923076923	HC	Contig17378	0	10000
Contig17378	22314	22314	+	1	13	11	2	84.61538461538461	HC	Contig17378	20000	27377
Contig17378	23188	23188	+	1	12	11	1	91.66666666666666	HC	Contig17378	20000	27377
Contig17378	23193	23193	+	1	12	12	0	100	HC	Contig17378	20000	27377
Contig17378	23198	23198	+	1	12	10	2	83.33333333333334	HC	Contig17378	20000	27377
Contig17378	25487	25487	+	1	12	12	0	100	HC	Contig17378	20000	27377
Contig17378	25494	25494	+	1	18	7	11	38.88888888888889	HC	Contig17378	20000	27377
Contig17378	25497	25497	+	1	17	5	12	29.411764705882355	HC	Contig17378	20000	27377
Contig17378	25507	25507	+	1	19	19	0	100	HC	Contig17378	20000	27377
Contig17378	25585	25585	+	1	13	13	0	100	HC	Contig17378	20000	27377
Contig17378	25627	25627	+	1	15	15	0	100	HC	Contig17378	20000	27377
Contig17378	25881	25881	+	1	12	10	2	83.33333333333334	HC	Contig17378	20000	27377
Contig17471	14380	14380	+	1	19	18	1	94.73684210526315	HC	Contig17471	10000	20000
Contig17471	14399	14399	+	1	38	35	3	92.10526315789474	HC	Contig17471	10000	20000
Contig175939	447	447	+	1	13	13	0	100	HC	Contig175939	0	1096
Contig175939	468	468	+	1	18	17	1	94.44444444444444	HC	Contig175939	0	1096
Contig17801	2178	2178	+	1	NA	NA	NA	NA	HC	Contig17801	0	5238
Contig17801	2192	2192	+	1	10	9	1	90	HC	Contig17801	0	5238
Contig17801	2195	2195	+	1	NA	NA	NA	NA	HC	Contig17801	0	5238
Contig17801	2235	2235	+	1	NA	NA	NA	NA	HC	Contig17801	0	5238
Contig17925	7380	7380	+	1	12	11	1	91.66666666666666	HC	Contig17925	0	10000
