sample	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18
1	-5.1036624036302936	0.31447146611164933	0.5017362652185929	-0.7586193360526277	0.10006997935460855	-1.5622113926164325	2.225814856228476	-0.15182732476666783	0.9189416567890831	-0.8617832017489597	1.063262490164149	-0.9132335279819126	0.00950079901125081	-2.01143176315273	0.19902773758907064	0.41803180475126106	0.4950555247453299	6.800116025829084e-16
2	-3.8914006572066357	-0.8715713372966178	0.322567148945064	-2.4705505798381724	0.7230451697691731	0.41883792551314775	-1.0396929593685054	-0.9798210362152799	-1.6581162238751839	0.8853253408268773	1.0652060416561038	1.0163636641376284	1.8755983626598334	0.1877986567831762	1.049500483252952	0.3270868574690792	0.2725776814155009	1.096345236817342e-15
3	-5.6883237823009845	-0.11332021120976465	0.3142009210176551	1.4455767358698703	-0.25440879530917915	1.2224915369991436	0.6934606935991573	0.3185916115117168	1.5076174868163237	1.9873503165599684	-1.2074242409290148	-1.1921603260017923	-0.31601280662594805	0.8430549079150896	1.3819553985856727	0.4228230889889853	0.23651589101848347	9.402201239794294e-16
4	-4.045204730834033	-0.5378409170278775	0.2841935735285831	-0.6181606709473193	1.2075379760225564	-0.6837342128065258	-1.958076756838692	2.2136182307051313	1.25523194723993	-0.6376413827960583	0.9378180679800259	-0.1962620276448885	-0.27816065366103876	0.5924330906809736	-0.10651662036883762	-1.2762144975197225	0.6649630092031086	9.688430613330468e-16
5	-5.281643724094161	1.8069871192861768	-0.11247270580289138	-0.21914325103491353	-1.8070259901268755	-1.0298547456615454	1.139219263542144	-0.10697470194781054	0.4492467032451888	-2.4909561915498717	-0.9936843199565463	1.7439714042208099	0.17813559142044919	1.156376468891278	0.4034044523683338	0.03871400712867089	-0.294885471219503	8.534839501805891e-16
6	-6.233969626057932	1.7442995159500936	1.9851251592366614	-2.722314228251501	0.9244889793127189	-0.18538974539430986	-0.4992088557865693	-0.46415086423776547	-0.464577792735008	1.144926869447474	-0.9976594991619948	-0.2177433899552539	-1.4417676237715915	-0.2323103241048573	-0.8232135108585249	-0.12493283922843745	-0.924169114049435	3.7730235602495554e-16
7	-4.143864418521109	-0.5819386069584964	-1.252688564698385	2.0724398480937665	0.08889047275022072	-1.301654279322118	0.9687330900899336	0.08524091285375845	-0.2841368169457723	0.875981626557716	1.5036039464218587	-0.8597368363625121	1.3700336682297114	0.9211552991204067	-1.1532576019019876	0.01353636303452721	-0.8242552044675258	1.1310397063368782e-15
8	-5.068608065517504	-1.743189357165744	0.22071899763914435	1.4005970939583114	-0.770121977149783	2.4714735882262735	0.8513119615520193	1.4242572662597004	-2.2335826535767023	-0.16771095802701702	-0.3132949388365889	0.803527791355656	-0.6457458522716665	-0.37906567317320583	-0.9503384161077787	0.18671300905985122	0.6341597538658362	1.4710455076283324e-15
9	-3.8750540405681826	-6.754678521831425e-4	-0.9600366994803022	2.662249978859312	-1.1088115796287163	-0.10734668370539678	-3.1756867940859586	-2.1057907611682762	0.20265526716407228	-0.5049922960479597	-0.5599265295405387	-0.06544381262280097	0.04854151337339213	-1.1613859374543662	0.005289560945784543	-0.19375643407556464	-0.08429970308886885	8.257283745649602e-16
10	5.446905999651145	3.0739442327250623	1.14470297739665	0.8959195724459239	0.8813650881135922	0.0434768757795439	-1.6841496947470558	1.9302189451613394	-0.4378725573671034	-0.9773919669019184	0.5491650694004961	-0.4605438454307443	-0.04408429031677824	0.01837627326511826	0.22527800140380522	1.470654605441001	-0.2898606907793964	9.992007221626409e-16
11	6.945048784598229	-2.694179496987835	3.1729318608896246	0.3536390400467458	-2.998774539638608	-1.3245424953698073	-0.08381128277385652	-0.020361667605583833	0.07958063390782548	1.0229025488168906	1.182687854010306	0.6719131847152126	-0.9445944468447756	0.06904149939099376	0.314367275305025	-0.12995289999216753	-0.1734010287071311	7.667477763817487e-16
12	4.8649748305612235	2.311491959858769	0.021819412691066173	1.9437513867008172	2.5330133665318972	-1.682098028159637	1.1234440388570326	-1.2513717909499387	-1.7577639185919096	0.39254004092492056	-0.21232746260710228	0.32873505435234396	-0.9149977015742072	0.36199698267575653	0.4592774650617515	-0.6248686615053973	0.5314552787744965	1.5699247457590104e-15
13	4.924506283027363	1.9600554324998951	-1.6872441916374852	0.1644641962050557	0.2670487151612227	0.4971097213545958	0.4734401607361079	1.2109772028904318	1.5481043120744755	1.801945415831204	-0.45141839064471745	2.1274518047689854	0.8140623867096474	-1.114500924752498	-0.22409625679788864	-0.29848166508546803	-0.2292690998044654	8.500145032286355e-16
14	5.026881906268208	0.48325661849056034	0.5384964249863973	-0.3408709336768539	-0.6589119026082193	2.050960002997945	0.8315382003173275	0.41973246552983146	-0.9380811480835902	-1.1348536921814774	-0.3136189674162159	-1.5389745209436692	0.9307795203954308	-0.5026838426682126	0.7440381848420619	-1.2104184559994684	-0.7144216864636539	1.5334955527634975e-15
15	3.065675410824973	-3.87547760960487	0.43776198473329964	0.26653696555251694	2.9347942040149793	1.7791538630273227	0.4909005125836395	-1.3386667856477101	1.593712245509871	-1.2843343263085034	0.4154559697788836	0.690513155637503	-0.510334091203514	0.23829403557977372	-0.1312709364422546	0.3212976697558436	-0.42273621975317965	1.1622647289044608e-15
16	5.5342503305476844	-2.4749893838469843	0.7818044370774512	-0.892311118645963	0.16820895906418692	-1.675034775313208	-0.20742512767910265	0.1172382944869386	0.03245907277010618	-0.12139508381253707	-2.6197916780417447	-0.7668066729274041	1.4086504223054166	0.13902988780049433	-0.8357732300828501	0.2895003369803939	0.5333521620775896	1.7034984534092246e-15
17	2.933134085549953	-1.9778875147692125	-5.144058722386473	-1.7838591471861802	-0.699798158709398	-0.7640424265081512	-0.22633938660899564	0.48176290653072995	-0.7290949748143313	-0.0029076763463324884	0.009014112200806876	-0.5045838711461746	-1.4299120619410386	0.07516471242179963	0.4467149102059827	0.2860885706537197	-0.20118874683808868	1.0356299151581538e-15
18	4.590353817702057	3.1765635577973805	-0.5695582793546504	-1.3993455520987848	-1.5306099669243713	1.832405270959165	0.07652808038289721	-1.7826729033905506	0.9156767604727251	0.07299461675558483	0.942932475521832	-0.6669872281709872	-0.10969273589458364	0.7986566507810059	-1.0043868970003151	0.08417914014288856	0.7904076640709049	1.1136924715771102e-15
