Contig100188:461-2761	sp|Q8TD26|CHD6_HUMAN	74.576	59	15	0	1944	1768	946	1004	1.37e-18	95.1
Contig100188:461-2761	sp|Q8TD26|CHD6_HUMAN	89.362	47	5	0	2300	2160	889	935	4.13e-17	90.5
Contig100188:461-2761	sp|Q8TD26|CHD6_HUMAN	60.526	38	15	0	1639	1526	1003	1040	1.70e-06	55.8
Contig100396:517-2908	sp|P34465|CY561_CAEEL	52.703	74	30	1	3	209	80	153	2.84e-12	71.2
Contig100994:1031-6602	sp|P20007|PCKG_DROME	55.605	223	59	2	1655	987	465	647	1.37e-80	255
Contig100994:1031-6602	sp|P20007|PCKG_DROME	77.778	36	8	0	1872	1765	431	466	1.37e-80	70.1
Contig100994:1031-6602	sp|P20007|PCKG_DROME	51.101	227	70	2	3730	3053	40	226	1.86e-60	224
Contig100994:1031-6602	sp|P20007|PCKG_DROME	60.000	75	29	1	2279	2055	358	431	2.78e-18	95.1
Contig100994:1031-6602	sp|P20007|PCKG_DROME	61.333	75	24	1	2912	2703	219	293	5.50e-17	69.7
Contig100994:1031-6602	sp|P20007|PCKG_DROME	60.000	35	12	1	2587	2483	293	325	5.50e-17	42.7
Contig100994:1031-6602	sp|P20007|PCKG_DROME	49.315	73	36	1	2535	2317	310	381	3.79e-11	72.0
Contig1013:18204-19663	sp|Q05793|PGBM_MOUSE	29.469	207	101	7	674	63	1859	2023	2.21e-11	70.5
Contig1013:18204-19663	sp|Q05793|PGBM_MOUSE	40.816	98	47	3	1385	1101	1801	1890	1.09e-09	65.1
Contig1013:18204-19663	sp|Q05793|PGBM_MOUSE	28.141	199	101	6	641	57	1776	1936	4.09e-08	60.1
Contig101375:2572-4453	sp|Q3UM18|LSG1_MOUSE	51.094	640	294	7	1871	9	1	640	0.0	618
Contig101853:8247-9570	sp|B9EKI3|TMF1_MOUSE	71.795	39	11	0	1207	1323	1043	1081	7.69e-09	62.0
Contig102103:696-2936	sp|Q54JD9|SCOT_DICDI	58.537	41	17	0	2219	2097	221	261	3.32e-07	57.4
Contig1024:1253-12430	sp|P51892|DNLI1_XENLA	51.562	128	47	3	3	350	730	854	2.71e-25	120
Contig1024:1253-12430	sp|P51892|DNLI1_XENLA	65.789	76	26	0	8957	9184	940	1015	1.13e-23	114
Contig1024:1253-12430	sp|P51892|DNLI1_XENLA	71.429	70	20	0	4922	5131	804	873	8.89e-21	105
Contig1024:1253-12430	sp|P51892|DNLI1_XENLA	69.231	39	12	0	6064	6180	860	898	2.86e-07	60.8
Contig1024:1253-12430	sp|P51892|DNLI1_XENLA	75.758	33	8	0	7398	7496	918	950	7.87e-07	59.3
Contig1024:1253-12430	sp|P51892|DNLI1_XENLA	78.125	32	7	0	9680	9775	1015	1046	8.55e-06	55.8
Contig103096:847-2700	sp|Q9QYP2|CELR2_RAT	40.625	64	38	0	1853	1662	1129	1192	1.17e-06	55.8
Contig1031:4329-40631	sp|Q15149|PLEC_HUMAN	67.213	61	19	1	6295	6474	278	338	7.17e-16	91.3
Contig1031:4329-40631	sp|Q15149|PLEC_HUMAN	31.818	132	77	4	14691	15062	831	957	7.88e-11	74.7
Contig1031:4329-40631	sp|Q15149|PLEC_HUMAN	19.399	799	413	27	30632	32563	3876	4598	2.18e-06	60.1
Contig1031:4329-40631	sp|Q15149|PLEC_HUMAN	23.256	516	285	20	25164	26501	4080	4554	9.26e-06	57.8
Contig103456:2803-5222	sp|Q8JHV9|BIR7A_XENLA	62.121	66	24	1	1170	1364	171	236	1.12e-18	92.8
Contig103456:2803-5222	sp|Q8JHV9|BIR7A_XENLA	39.024	123	55	3	282	641	70	175	1.50e-14	80.1
Contig103456:2803-5222	sp|Q8JHV9|BIR7A_XENLA	46.512	43	23	0	282	410	174	216	5.20e-09	43.5
Contig103456:2803-5222	sp|Q8JHV9|BIR7A_XENLA	51.429	35	17	0	116	220	145	179	5.20e-09	40.4
Contig103456:2803-5222	sp|Q8JHV9|BIR7A_XENLA	52.083	48	23	0	1170	1313	67	114	6.30e-08	59.7
Contig103503:6845-7852	sp|P56649|G3P_PANVR	75.227	331	82	0	998	6	2	332	3.27e-179	502
Contig104064:2660-3228	sp|Q5ZI78|TFIP8_CHICK	48.634	183	94	0	20	568	6	188	3.13e-58	184
Contig104145:178-18373	sp|A0JP43|EFCB5_MOUSE	43.200	125	31	2	15250	14876	914	998	3.37e-17	94.4
Contig104145:178-18373	sp|A0JP43|EFCB5_MOUSE	42.045	88	51	0	11759	11496	1128	1215	1.86e-13	82.0
Contig104145:178-18373	sp|A0JP43|EFCB5_MOUSE	36.364	88	56	0	13344	13081	1044	1131	3.98e-10	71.2
Contig104145:178-18373	sp|A0JP43|EFCB5_MOUSE	43.396	53	30	0	17741	17583	765	817	1.79e-06	58.9
Contig104198:9222-12413	sp|Q9UBC9|SPRR3_HUMAN	27.536	138	74	3	2714	3127	45	156	2.88e-07	55.1
Contig1046:23846-28247	sp|Q7SXP8|GMPAB_DANRE	62.069	58	21	1	1685	1512	334	390	1.65e-15	84.3
Contig1046:23846-28247	sp|Q7SXP8|GMPAB_DANRE	53.061	49	23	0	3206	3060	255	303	1.43e-06	56.2
Contig1046:23846-28247	sp|Q7SXP8|GMPAB_DANRE	60.526	38	15	0	3730	3617	217	254	2.08e-06	55.8
Contig104643:705-10525	sp|Q503Q1|MIEAP_DANRE	39.416	137	45	1	7313	6903	351	449	6.97e-25	115
Contig104643:705-10525	sp|Q503Q1|MIEAP_DANRE	55.556	54	24	0	7731	7570	292	345	3.96e-10	69.3
Contig1050:6735-27354	sp|Q7Z6J6|FRMD5_HUMAN	46.296	54	29	0	14128	13967	96	149	2.00e-16	57.4
Contig1050:6735-27354	sp|Q7Z6J6|FRMD5_HUMAN	56.098	41	18	0	13868	13746	141	181	2.00e-16	54.7
Contig105054:2422-2996	sp|Q8BUZ1|ABRA_MOUSE	47.015	134	69	1	534	139	242	375	5.12e-33	124
Contig105417:790-4059	sp|Q6ZMW3|EMAL6_HUMAN	69.136	81	25	0	3024	3266	912	992	5.82e-28	126
Contig105417:790-4059	sp|Q6ZMW3|EMAL6_HUMAN	72.581	62	17	0	3	188	686	747	1.50e-22	108
Contig105417:790-4059	sp|Q6ZMW3|EMAL6_HUMAN	61.290	62	24	0	3	188	20	81	3.57e-16	88.2
Contig105417:790-4059	sp|Q6ZMW3|EMAL6_HUMAN	54.412	68	27	3	3	194	1372	1439	1.17e-12	76.6
Contig105417:790-4059	sp|Q6ZMW3|EMAL6_HUMAN	53.571	56	26	0	2431	2598	859	914	5.45e-11	71.2
Contig105417:790-4059	sp|Q6ZMW3|EMAL6_HUMAN	74.286	35	9	0	1970	2074	813	847	3.30e-08	62.0
Contig105417:790-4059	sp|Q6ZMW3|EMAL6_HUMAN	75.000	32	8	0	1670	1765	782	813	6.75e-06	54.7
Contig1059:23816-32578	sp|P16374|ZFP60_MOUSE	22.835	254	166	7	4832	4146	172	420	2.33e-07	60.5
Contig106082:2201-4342	sp|O01393|UNC9_CAEEL	38.144	388	229	4	24	1187	10	386	2.30e-81	266
Contig107063:1035-3588	sp|Q5U4U4|DONS_XENLA	63.158	57	21	0	171	1	271	327	5.97e-15	82.8
Contig1074:12351-17389	sp|Q7Z6Z7|HUWE1_HUMAN	49.550	111	56	0	618	286	2104	2214	1.79e-34	111
Contig1074:12351-17389	sp|Q7Z6Z7|HUWE1_HUMAN	65.957	47	15	1	284	144	2216	2261	1.79e-34	59.3
Contig1074:12351-17389	sp|Q7Z6Z7|HUWE1_HUMAN	57.831	83	35	0	3049	2801	1759	1841	5.75e-20	101
Contig1074:12351-17389	sp|Q7Z6Z7|HUWE1_HUMAN	47.368	57	30	0	2596	2426	1842	1898	4.57e-07	59.3
Contig1074:12351-17389	sp|Q7Z6Z7|HUWE1_HUMAN	42.667	75	35	3	1133	933	2030	2104	2.58e-06	56.6
Contig107460:1-19108	sp|Q5RED5|T22D3_PONAB	52.941	85	36	2	12146	11901	37	120	1.45e-14	77.4
Contig107785:3504-25881	sp|Q5EBA1|SUV3_RAT	76.923	52	12	0	21308	21153	192	243	1.67e-16	92.0
Contig107785:3504-25881	sp|Q5EBA1|SUV3_RAT	66.667	57	19	0	2807	2637	286	342	2.32e-14	84.7
Contig107785:3504-25881	sp|Q5EBA1|SUV3_RAT	39.716	141	49	1	751	329	402	506	4.77e-14	84.0
Contig107785:3504-25881	sp|Q5EBA1|SUV3_RAT	53.191	47	22	0	2246	2106	359	405	9.63e-06	56.6
Contig108248:538-1232	sp|Q98SH2|AT2B1_CHICK	74.648	71	18	0	259	471	150	220	1.45e-20	93.6
Contig108716:1820-3625	sp|Q56A24|KLH24_RAT	25.862	522	321	9	1773	268	84	559	1.33e-37	150
Contig109397:449-9883	sp|P30568|GSTA_PLEPL	45.070	71	38	1	3	215	156	225	2.32e-08	60.8
Contig109522:48-4368	sp|Q6NVF4|HELB_MOUSE	54.839	155	68	1	3406	3870	510	662	1.26e-40	167
Contig1097:1537-18676	sp|Q16629|SRSF7_HUMAN	44.767	172	42	2	2387	1872	1	119	1.02e-30	127
Contig1097:1537-18676	sp|Q16629|SRSF7_HUMAN	49.153	59	30	0	6951	7127	12	70	9.23e-10	66.2
Contig1097:6894-16580	sp|Q02427|RBP1_DROME	51.724	58	28	0	1594	1767	12	69	3.75e-12	70.1
Contig1098:16148-28251	sp|Q6KEQ9|PC11X_PIG	32.530	747	481	15	7661	5457	24	759	3.33e-101	358
Contig1098:88-14178	sp|Q9BZA7|PC11X_HUMAN	32.030	793	506	15	6101	8428	28	804	6.96e-95	343
Contig11:46538-75021	sp|Q9VZF4|FBXW7_DROME	86.486	74	10	0	1212	991	1161	1234	1.18e-63	138
Contig11:46538-75021	sp|Q9VZF4|FBXW7_DROME	81.609	87	16	0	893	633	1233	1319	1.18e-63	132
Contig11:46538-75021	sp|Q9VZF4|FBXW7_DROME	77.500	80	18	0	2734	2495	1083	1162	2.88e-30	137
Contig11:46538-75021	sp|Q9VZF4|FBXW7_DROME	83.051	59	10	0	5126	4950	1026	1084	1.45e-20	106
Contig11:46538-75021	sp|Q9VZF4|FBXW7_DROME	52.475	101	41	3	10797	10510	891	989	2.01e-17	95.9
Contig11:46538-75021	sp|Q9VZF4|FBXW7_DROME	48.684	76	39	0	1221	994	998	1073	2.38e-16	79.0
Contig11:46538-75021	sp|Q9VZF4|FBXW7_DROME	33.333	36	24	0	881	774	1074	1109	2.38e-16	33.5
Contig11:46538-75021	sp|Q9VZF4|FBXW7_DROME	47.222	72	38	0	1209	994	1042	1113	1.73e-13	71.2
Contig11:46538-75021	sp|Q9VZF4|FBXW7_DROME	40.741	27	16	0	881	801	1114	1140	1.73e-13	31.6
Contig11:46538-75021	sp|Q9VZF4|FBXW7_DROME	68.000	50	16	0	11993	11844	855	904	9.29e-13	80.5
Contig11:46538-75021	sp|Q9VZF4|FBXW7_DROME	47.222	72	38	0	2722	2507	1007	1078	9.48e-11	73.9
Contig11:46538-75021	sp|Q9VZF4|FBXW7_DROME	40.506	79	47	0	1230	994	1075	1153	3.13e-10	72.0
Contig11:46538-75021	sp|Q9VZF4|FBXW7_DROME	39.744	78	47	0	1221	988	1118	1195	1.94e-09	69.3
Contig11:46538-75021	sp|Q9VZF4|FBXW7_DROME	48.485	66	34	0	2719	2522	1168	1233	7.90e-09	67.4
Contig11:46538-75021	sp|Q9VZF4|FBXW7_DROME	43.548	62	35	0	5126	4941	1146	1207	8.54e-06	57.4
Contig110104:2823-15430	sp|P97590|LEG7_RAT	39.189	74	40	2	10060	10281	31	99	5.52e-07	55.1
Contig1113:3207-16886	sp|Q8BGC3|MOT12_MOUSE	25.362	138	101	2	9694	10101	263	400	3.09e-07	60.5
Contig111528:400-3841	sp|Q2KHM9|MOONR_HUMAN	42.169	83	43	3	1205	1450	296	374	1.59e-06	56.6
Contig111633:260-2793	sp|Q9BVG8|KIFC3_HUMAN	47.059	68	35	1	1078	1278	438	505	3.65e-10	67.8
Contig11174:3635-9536	sp|Q90655|AKR_CHICK	63.542	96	27	1	4671	4958	40	127	2.59e-32	131
Contig11177:407-3806	sp|E9Q309|CE350_MOUSE	62.069	58	22	0	2131	1958	1691	1748	2.65e-12	75.9
Contig1123:6047-22084	sp|P49429|HPPD_MOUSE	87.037	54	7	0	14150	13989	200	253	4.48e-22	105
Contig1123:6047-22084	sp|P49429|HPPD_MOUSE	54.237	59	27	0	16037	15861	109	167	2.16e-12	76.3
