Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005887~integral component of plasma membrane	51	5.679287305122494	0.008432747848102653	Q92859, O95477, O70458, Q9Y345, O15440, Q24292, Q7PWV1, Q9VZW5, P11167, Q90ZK6, Q9HCN3, O60486, Q91048, Q8CG09, Q9HAR2, P22897, Q0IHM1, Q80ZA5, Q03145, P14842, Q90ZE4, Q3UHK1, D4ACN8, Q9V4A7, Q6AWX0, Q9VGG5, Q9VQG2, P11584, P49281, P54756, P48509, P41233, Q9UIW2, Q9UEW3, Q90610, O15031, O15075, P56941, Q14517, P48067, Q9VW71, Q9VJJ7, Q9W7R4, Q9NP59, P20303, Q04721, P33450, A6QP84, Q965M2, Q78KK3, O15943	826	154	3452	1.3840130813496432	0.9916434123755453	1.0	1.0
GOTERM_CC_DIRECT	GO:0045121~membrane raft	16	1.7817371937639197	0.010039125763869658	Q3V0C5, P56941, O95477, P98158, Q62636, Q9R044, Q9ER00, Q62165, Q5S006, P11167, P41233, O08863, Q05941, P90893, P22682, O89110	826	35	3452	1.9104808024904878	0.9966566084349537	1.0	1.0
GOTERM_CC_DIRECT	GO:0031252~cell leading edge	9	1.0022271714922049	0.012957380329005714	Q9VH19, Q9QXM1, O55092, Q9H6U6, P11584, Q5VZK9, Q5VT25, F1LRS8, Q5SNZ0	826	15	3452	2.5075060532687647	0.9993693525658313	1.0	1.0
GOTERM_CC_DIRECT	GO:0016021~integral component of membrane	211	23.49665924276169	0.015189117583180985	Q8K4P0, Q3KNM2, Q8R5M3, Q9W0Y8, Q7KRW1, Q1PET6, Q8VCM5, Q9ER00, Q7YQK4, Q9Y2G1, Q8MT80, Q4V8U5, Q8BH18, Q642G4, Q0Z7W6, P97353, Q3UZV7, P30638, P11215, Q6P4Y0, Q8CHN6, P06795, Q78S06, O93279, Q8TCQ1, Q5U4S8, Q6GMR7, Q6AWX0, Q62747, Q8CF82, P35992, Q5BJ68, Q5S006, P54756, Q5R9F5, Q05941, Q8CFI0, P08941, Q9P2D8, Q4KMQ2, Q15326, Q8AVM5, Q5T3U5, P70553, Q27433, Q9NP59, O60318, P33450, Q9DC29, Q58A42, O01393, Q99J08, Q8BKU8, Q8R508, Q8R507, O70458, Q8BNA6, Q9Y345, Q24292, P10041, Q3UMR5, Q9HCN3, G5EFD9, Q8AWW5, O94826, Q8CG09, Q18297, Q8BGS3, Q86XX4, Q32L77, Q9R044, Q4ZIN3, O00237, Q9ULC8, Q9N0V3, Q8TAA9, Q9V4A7, Q8BHT6, O94966, Q5GH73, Q2KIU0, Q9QXX0, O75204, Q8WNR0, A3KMZ6, P11584, P49281, Q9CPU4, Q8IYP9, P48509, P08183, Q9UEW3, Q8BG19, Q6DFQ5, Q2TBM9, Q9D1D4, Q9VW71, Q5XHG1, Q8HXQ5, A6QP84, Q4R8V4, M9NDE3, P98153, P98158, Q7Z3U7, Q99MS3, Q9VZW5, P11167, Q8HZK2, Q9EQ60, A2VD01, Q8R420, Q6P1J0, Q5FVM7, Q9H4D0, Q80ZA4, Q80ZA5, Q08BG1, Q03145, P16621, Q6KEQ9, Q90ZE4, Q9Y5F8, Q3UHK1, Q6ZTR5, Q9R1C6, Q99758, P07207, O43497, Q6IVV8, Q4L208, Q9VQG2, B5X3B2, A2CIR5, P41233, Q7Z6Z7, Q86WI1, Q7TMY8, Q6PB90, Q6GPQ3, Q2TGI8, Q14517, P32198, Q80U56, Q9VJJ7, B2RTY4, Q5RGJ8, Q9W7R4, A2BFP5, Q5TH69, P20303, Q6A4L1, O08742, A0MGZ7, Q63690, Q7Z442, Q28CV2, P29119, Q5R7K6, Q5EB73, O15943, A8WGS4, P08910, Q0KK59, Q6WYY1, Q7T163, O15440, Q62165, Q9QYP0, Q6Q760, Q32PF0, Q9HC56, Q9HAR2, O88496, Q8SPK0, O13016, Q14656, Q9NQ90, P08922, Q5HYA8, Q5RDJ7, Q9HCE9, Q9P0S9, Q95078, Q9UBX3, P20241, Q08D64, Q80TY5, Q8CG64, Q6BP23, Q6ZS10, P81134, P24140, Q2TBU3, O75165, Q3U145, Q6DD44, Q502L2, P26439, Q7SXE4, P56180, Q66PG2, Q9VQ37, Q7T3H9, Q96AD5, P82451, A2AAE1, Q8BGI1, Q965M2, Q78KK3, Q8K4Y7	826	781	3452	1.129073361587088	0.9998244689120671	1.0	1.0
GOTERM_CC_DIRECT	GO:0005741~mitochondrial outer membrane	17	1.893095768374165	0.016833887833264467	Q3KNM2, P32198, Q8VCM5, O75431, P49281, Q5S006, B3EX61, Q709C8, Q9C0C7, Q502L2, Q9DC29, Q63690, O94826, Q2VPU4, Q8BX70, Q13057, Q08D64	826	40	3452	1.7761501210653752	0.9999317348611348	1.0	1.0
GOTERM_CC_DIRECT	GO:0005615~extracellular space	32	3.5634743875278394	0.01710900678928496	P07942, Q8BHR2, Q9HC84, Q63415, Q8CG64, P98158, Q9VPQ2, P35555, Q5W0Q7, Q62165, P19137, Q5S006, A7Z019, Q8R420, Q5VYX0, Q8TDJ6, Q86WI1, P79143, P80109, P98063, B7YZV4, Q9BTY2, P59511, Q9VTH0, Q8K4G1, P11215, A4IFH5, P07686, P08059, Q8NCC3, Q9UPV0, Q99758	826	91	3452	1.4696006173003753	0.9999417191603212	1.0	1.0
GOTERM_CC_DIRECT	GO:0030424~axon	23	2.5612472160356345	0.04358855312095232	Q6IDD9, Q3UHC7, O75037, Q3UHA3, Q8VCM5, P19332, P35992, P14842, Q56A24, Q00174, Q5S006, Q9W7R4, P54756, P92208, P16621, Q5R9F5, Q9QXL2, Q05941, Q61191, G5E8K5, Q9HAR2, O54967, O15943	826	65	3452	1.4787856211585024	0.9999999999884044	1.0	1.0
GOTERM_CC_DIRECT	GO:0005604~basement membrane	10	1.1135857461024499	0.057548760332788954	P48509, P07942, Q86XX4, P10493, P35555, Q62165, P19137, Q00174, P17139, Q868Z9	826	22	3452	1.8996257979308828	0.9999999999999971	1.0	1.0
GOTERM_CC_DIRECT	GO:0030864~cortical actin cytoskeleton	5	0.5567928730512249	0.060651500221199806	Q9JJK2, P20303, Q12802, Q9ULJ8, P11167	826	7	3452	2.985126253891387	0.9999999999999996	1.0	1.0
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	148	16.481069042316257	0.06736802872430235	Q8BHR2, Q92859, Q9W0Y8, G3MWR8, Q3UHC7, P19332, Q71LX4, Q96KP1, Q7YQK4, P11167, Q5ZMP6, Q9EQ60, Q8R420, Q9NY47, P00789, Q9WTY2, O54967, Q80ZA5, Q8VD52, Q03145, P11215, Q99KN1, P14842, Q9WV48, P16621, P13086, Q6KEQ9, Q9Y5F8, Q9JLU4, P06795, P42337, Q8R4R6, Q99758, F1LRS8, P60517, Q8TCQ1, P07207, Q6AWX0, A5D7H2, Q62747, O97758, O43497, P35992, Q5S006, P54756, Q9UDY4, A2CIR5, P41233, Q05941, G3V8T1, Q6PB90, Q8CFI0, P08941, Q5VZK9, Q15047, Q4KMQ2, Q9P2D8, Q14517, Q62636, Q5NVC7, Q5T3U5, P70553, Q9NP59, A2BFP5, Q04721, Q9DC29, O01393, P22682, O14578, Q6P6S0, O89110, O15943, Q8R508, O95477, Q8BNA6, Q6WYY1, Q9Y345, O15440, Q24292, Q62165, Q3T0K2, P51147, Q6Q760, P10041, P13395, Q9HCN3, Q8IZD2, O60486, O89106, P08487, Q9HC56, Q8CG09, Q5R5L7, P22897, O13016, Q18297, Q63425, Q9NQ90, Q86XX4, P08922, Q9R044, Q9HCE9, Q5G270, Q86XP1, A3R064, Q5DU57, O60494, P20241, O14512, Q8CD19, Q08D64, Q9V4A7, P54276, Q8CG64, O94844, Q9VGG5, Q9QXX0, O75204, Q3UHA3, Q8WNR0, P11584, P49281, Q80X82, O08774, P48509, O60346, Q9UIW2, P08183, Q9UEW3, G5E8K5, Q6DFQ5, Q32LP7, O14526, Q9D1D4, P48067, Q9VW71, Q8NC51, O61967, Q96AD5, Q9JJK2, Q07912, Q8HXQ5, Q8R313, A6QP84, Q78KK3, M9NDE3, Q28BX9, Q5SNZ0	826	555	3452	1.114447134786118	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	107	11.915367483296215	0.09297588581449236	Q8R5M3, P98158, P62914, Q3UHC7, Q7Z3U7, Q9ER00, Q7YQK4, Q8HZK2, Q3T102, P11167, P38650, Q5ZMP6, P80109, A6QR56, P31689, Q8VD52, Q8K4G1, P11215, Q99KN1, P13086, A2A9C3, P10493, P08059, Q8NCC3, F1LRS8, Q9HC84, Q12965, Q62747, Q02440, P11029, A2ASS6, Q5S006, Q9UDY4, G3V8T1, Q7Z6Z7, Q9BVG8, P27605, Q7TMY8, P05153, Q8BX70, P79143, Q8CFI0, Q5VZK9, Q14596, P45954, Q8WZ42, Q4KMQ2, P32755, O15031, P56941, Q14517, Q62636, O43301, Q96M86, O55092, P37889, P11799, P35623, P13221, Q709C8, O08742, Q9DC29, Q63690, Q99J08, P07742, P07942, Q62165, Q3T0K2, P51147, Q9CXF4, Q9QYP0, Q9GL21, Q9HCN3, Q91W90, O94826, O89106, Q8CG09, Q66HA5, Q9R044, P46462, Q8BFY9, Q9BTY2, Q9DBG7, P40112, P13280, A4IFH5, O60494, Q9N0V3, P07686, Q13057, P35555, Q3UHA3, Q9CQ62, Q2HJG5, O75165, Q5VT25, Q9CPU4, Q9UIW2, P08183, Q5RDX4, Q9D1D4, Q9BXW6, Q8NC51, Q7L7X3, Q2TA14, Q3UTY6, Q8K4Y7	826	397	3452	1.1263776141887398	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0000794~condensed nuclear chromosome	6	0.6681514476614699	0.09738715928444741	Q14565, O01427, Q9I7U4, A2ASS6, Q92878, Q8WZ42	826	11	3452	2.2795509575170594	1.0	1.0	1.0
