Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0034220~ion transmembrane transport	12	1.3172338090010975	4.905409681502694E-4	P98198, Q6Q760, Q9NQ90, O01393, Q9HCE9, Q93971, Q9NQ11, P98194, Q71RS6, Q18297, Q8N2C7, Q9P2D8	784	22	4459	3.102272727272727	0.7240388849935335	1.0	1.0
GOTERM_BP_DIRECT	GO:0007156~homophilic cell adhesion via plasma membrane adhesion molecules	17	1.8660812294182216	9.118405357719405E-4	O15031, Q9VGG5, Q8BNA6, Q14517, Q6WYY1, Q9VW71, Q24292, Q9W7R4, Q9V5N8, Q9QYP2, Q6KEQ9, O14917, P28828, Q6PB90, Q9HC56, Q9H4D0, O15943	784	41	4459	2.358231707317073	0.9087142968821716	1.0	1.0
GOTERM_BP_DIRECT	GO:0042787~protein ubiquitination involved in ubiquitin-dependent protein catabolic process	24	2.634467618002195	0.0030003666959413054	Q9ULT8, Q6NYM1, Q4U2R1, Q9D5V5, O95714, Q8BID8, A0AVT1, F1MBP6, Q9Y4D8, E7F6F9, Q80YQ8, Q8C726, Q7Z3V4, O95071, Q24307, Q7Z6Z7, Q24306, Q7TMY8, Q7ZWF4, Q9UK96, Q8BGI1, P22682, Q96NJ5, P59280	784	74	4459	1.8445945945945945	0.999623576897611	1.0	1.0
GOTERM_BP_DIRECT	GO:0016567~protein ubiquitination	40	4.390779363336993	0.0032923926555394733	Q6NYM1, O54928, O95714, O94889, Q6TFL4, A4IF63, Q0MW30, Q5ZMC3, Q5SSZ7, Q5XPI4, Q9BUZ4, A0AVT1, D3Z902, E7F6F9, Q9NR09, Q24307, B3DIV9, F1MRW8, Q9Y297, Q924T7, Q6P9Z4, Q6NWH1, Q9H0F5, Q9D5V5, Q4U2R1, Q9Y573, Q5RGB8, Q6PJ21, Q56A24, O00237, F1MBP6, D3ZQG6, Q5M9B1, Q9UK96, Q8BGI1, Q969U6, A7MB89, O14512, Q9C0D3, P59280	784	146	4459	1.5582191780821917	0.9998254835416968	1.0	1.0
GOTERM_BP_DIRECT	GO:0050767~regulation of neurogenesis	6	0.6586169045005488	0.005785203287761151	P16554, P07207, Q96N67, Q28FX0, Q6ZQ88, Q06A37	784	8	4459	4.265625	0.9999997555987008	1.0	1.0
GOTERM_BP_DIRECT	GO:0045332~phospholipid translocation	6	0.6586169045005488	0.005785203287761151	P98198, P41233, O95477, P08183, P21440, P78363	784	8	4459	4.265625	0.9999997555987008	1.0	1.0
GOTERM_BP_DIRECT	GO:0006895~Golgi to endosome transport	6	0.6586169045005488	0.019117140688292674	Q709C8, Q5JWR5, Q7Z3U7, Q8BL99, Q78S06, Q96L93	784	10	4459	3.4124999999999996	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0045214~sarcomere organization	6	0.6586169045005488	0.019117140688292674	Q24400, Q5DTJ9, G4SLH0, Q2V2M9, A2ASS6, Q8WZ42	784	10	4459	3.4124999999999996	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0032438~melanosome organization	5	0.5488474204171241	0.021110327311417515	Q9UL45, Q09JY9, Q9EQW7, Q9H1H9, O43747	784	7	4459	4.0625	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0010923~negative regulation of phosphatase activity	9	0.9879253567508233	0.02773574244466344	Q5TH69, Q96Q04, Q6KEQ9, Q6WYY1, P59055, E1BP74, Q3UGY8, Q562E7, Q9CWK3	784	22	4459	2.326704545454546	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0042594~response to starvation	6	0.6586169045005488	0.03007434480391877	Q9VC61, P55809, P05153, Q9H6U6, P22682, Q9VCX1	784	11	4459	3.102272727272727	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0016477~cell migration	17	1.8660812294182216	0.03238846145694192	Q9R087, Q14517, Q0VBZ0, Q09JY9, O75400, Q80U56, P35822, O43639, Q5VT25, Q5DU57, Q5SSZ5, B1AY13, P08487, Q91048, F1LRS8, Q5SNZ0, Q2KN98	784	57	4459	1.6962719298245614	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006879~cellular iron ion homeostasis	7	0.7683863885839737	0.04712676839377029	O35943, O70595, Q9DBI0, Q9NQ11, Q6PDG8, Q9GZT9, Q9NP59	784	16	4459	2.4882812499999996	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0001570~vasculogenesis	7	0.7683863885839737	0.04712676839377029	Q8VHG2, D3Z902, Q12965, A0JNA8, Q00944, Q8K2Y9, Q8N302	784	16	4459	2.4882812499999996	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0032465~regulation of cytokinesis	5	0.5488474204171241	0.05666420187769349	Q6NYM1, Q9NR09, Q8VD52, O75400, Q8K245	784	9	4459	3.1597222222222223	1.0	1.0	1.0
