Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0045214~sarcomere organization	4	2.8169014084507045	0.009886681561236678	Q5DTJ9, G4SLH0, Q2V2M9, Q8WZ42	122	8	1984	8.131147540983607	0.9989254840330409	1.0	1.0
GOTERM_BP_DIRECT	GO:0051693~actin filament capping	3	2.112676056338028	0.010628758726048957	P13395, Q13813, P16546	122	3	1984	16.262295081967213	0.9993585154398058	1.0	1.0
GOTERM_BP_DIRECT	GO:0006513~protein monoubiquitination	4	2.8169014084507045	0.01417675936401339	Q80Z37, Q7Z6Z7, Q7TMY8, E1B932	122	9	1984	7.2276867030965395	0.9999458313479558	1.0	1.0
GOTERM_BP_DIRECT	GO:0006284~base-excision repair	4	2.8169014084507045	0.01417675936401339	Q13569, Q7Z6Z7, Q9U221, Q7TMY8	122	9	1984	7.2276867030965395	0.9999458313479558	1.0	1.0
GOTERM_BP_DIRECT	GO:0007275~multicellular organism development	12	8.450704225352112	0.017090643129344323	Q8R508, Q62513, Q8BNA6, A0JMF8, Q58EK5, Q60636, Q0V989, Q13535, Q6ZQ88, Q2QCI8, Q9P203, Q80TZ9	122	89	1984	2.1926689998158038	0.9999929324818061	1.0	1.0
GOTERM_BP_DIRECT	GO:0010842~retina layer formation	3	2.112676056338028	0.03266955995061867	Q8R508, Q8BNA6, P28828	122	5	1984	9.757377049180327	0.999999999881013	1.0	1.0
GOTERM_BP_DIRECT	GO:0008104~protein localization	4	2.8169014084507045	0.06921933905035577	Q9W4E2, P0C5Y8, Q8CJ40, P29503	122	16	1984	4.065573770491803	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0042493~response to drug	5	3.5211267605633805	0.06943781165185359	O95477, P28828, P08183, Q13535, Q99758	122	26	1984	3.1273644388398485	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0008152~metabolic process	5	3.5211267605633805	0.08669583149243026	Q66PG2, P13086, Q9U221, P58058, O17732	122	28	1984	2.903981264637002	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006974~cellular response to DNA damage stimulus	8	5.633802816901409	0.09081414075977304	Q9CPR8, Q80Z37, Q13535, Q9U221, Q7TMY8, F1MRW8, Q2NL57, Q8IW19	122	64	1984	2.0327868852459017	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0034220~ion transmembrane transport	4	2.8169014084507045	0.0923958002216362	Q6Q760, Q9HCE9, Q18297, Q9P2D8	122	18	1984	3.6138433515482697	1.0	1.0	1.0
